bank_transaction_id,account_id,transaction_timestamp,transaction_date,transaction_type,debit,credit,amount,balance_after_transaction,payment_method,counterparty_name,counterparty_type,reference_number,narration,linked_sales_invoice_id,linked_purchase_invoice_id,reconciliation_status
BNK00000127,ACC-CURRENT-001,2024-07-16T19:54:28,2024-07-16,cash_deposit,0.0,861.86,861.86,4759199.95,cash,Self (till deposit),internal,REF000000016,Daily cash till deposit,,,unmatched
BNK00000128,ACC-CURRENT-001,2024-07-17T09:34:16,2024-07-17,card_settlement,0.0,52883.25,52883.25,4812083.2,credit_card,Payment Gateway Settlement,payment_processor,REF000000734,Card settlement batch (2 txns),,,partially_matched
BNK00000129,ACC-CURRENT-001,2024-07-17T09:34:16,2024-07-17,bank_charges,953.48,0.0,-953.48,4811129.72,bank_fee,Bank,bank,REF000000735,Card MDR charges,,,matched
BNK00000130,ACC-CURRENT-001,2024-07-17T11:59:32,2024-07-17,customer_payment,0.0,40913.92,40913.92,4852043.64,UPI,Customer CUS000494,retail,REF000004090,Payment received - UPI,INV-202407-005990,,matched
BNK00000131,ACC-CURRENT-001,2024-07-17T12:07:16,2024-07-17,customer_payment,0.0,17208.89,17208.89,4869252.53,bank_transfer,Customer CUS000171,small_business,REF000006617,Payment received - bank_transfer,INV-202407-004097,,matched
BNK00000132,ACC-CURRENT-001,2024-07-17T15:41:21,2024-07-17,customer_payment,0.0,62464.22,62464.22,4931716.75,UPI,Customer CUS000365,small_business,REF000003522,Payment received - UPI,INV-202407-008709,,matched
BNK00000133,ACC-CURRENT-001,2024-07-17T17:47:41,2024-07-17,customer_payment,0.0,26210.73,26210.73,4957927.48,bank_transfer,Customer CUS000925,small_business,REF000008097,Payment received - bank_transfer,INV-202407-004947,,matched
BNK00000134,ACC-CURRENT-001,2024-07-17T18:18:50,2024-07-17,customer_payment,0.0,22139.51,22139.51,4980066.99,bank_transfer,Customer CUS000482,corporate,REF000007336,Payment received - bank_transfer,INV-202407-014218,,matched
BNK00000135,ACC-CURRENT-001,2024-07-17T18:23:21,2024-07-17,customer_payment,0.0,2460.87,2460.87,4982527.86,UPI,Customer CUS000189,small_business,REF000002706,Payment received - UPI,INV-202407-009221,,matched
BNK00000136,ACC-CURRENT-001,2024-07-17T18:46:10,2024-07-17,customer_payment,0.0,45758.03,45758.03,5028285.89,bank_transfer,Customer CUS000617,small_business,REF000007588,Payment received - bank_transfer,INV-202407-012773,,matched
BNK00000137,ACC-CURRENT-001,2024-07-17T19:04:24,2024-07-17,cash_deposit,0.0,144874.76,144874.76,5173160.65,cash,Self (till deposit),internal,REF000000017,Daily cash till deposit,,,unmatched
BNK00000138,ACC-CURRENT-001,2024-07-18T10:34:45,2024-07-18,card_settlement,0.0,5071.67,5071.67,5178232.32,credit_card,Payment Gateway Settlement,payment_processor,REF000000732,Card settlement batch (1 txns),,,matched
BNK00000139,ACC-CURRENT-001,2024-07-18T10:34:45,2024-07-18,bank_charges,76.3,0.0,-76.3,5178156.02,bank_fee,Bank,bank,REF000000733,Card MDR charges,,,matched
BNK00000140,ACC-CURRENT-001,2024-07-18T10:55:54,2024-07-18,customer_payment,0.0,22038.88,22038.88,5200194.9,bank_transfer,Customer CUS000129,small_business,REF000006554,Payment received - bank_transfer,INV-202407-004274,,matched
BNK00000141,ACC-CURRENT-001,2024-07-18T13:32:01,2024-07-18,customer_payment,0.0,8048.24,8048.24,5208243.14,UPI,Customer CUS000400,retail,REF000003679,Payment received - UPI,INV-202407-001310,,matched
BNK00000142,ACC-CURRENT-001,2024-07-18T13:54:06,2024-07-18,customer_payment,0.0,2105.15,2105.15,5210348.29,UPI,Customer CUS000262,retail,REF000003020,Payment received - UPI,INV-202407-007506,,matched
BNK00000143,ACC-CURRENT-001,2024-07-18T14:06:31,2024-07-18,customer_payment,0.0,51773.07,51773.07,5262121.36,UPI,Customer CUS000505,retail,REF000004108,Payment received - UPI,INV-202407-003113,,matched
BNK00000144,ACC-CURRENT-001,2024-07-18T14:13:35,2024-07-18,customer_payment,0.0,23180.23,23180.23,5285301.59,UPI,Customer CUS000388,retail,REF000003614,Payment received - UPI,INV-202407-003694,,matched
BNK00000145,ACC-CURRENT-001,2024-07-18T14:18:49,2024-07-18,customer_payment,0.0,9754.89,9754.89,5295056.48,UPI,Customer CUS000398,small_business,REF000003675,Payment received - UPI,INV-202407-008356,,matched
BNK00000146,ACC-CURRENT-001,2024-07-18T16:26:42,2024-07-18,customer_payment,0.0,4698.69,4698.69,5299755.17,UPI,Customer CUS000231,small_business,REF000002859,Payment received - UPI,INV-202407-012087,,matched
BNK00000147,ACC-CURRENT-001,2024-07-18T16:44:11,2024-07-18,customer_payment,0.0,43602.26,43602.26,5343357.43,UPI,Customer CUS000315,small_business,REF000003307,Payment received - UPI,INV-202407-003563,,matched
BNK00000148,ACC-CURRENT-001,2024-07-18T17:15:51,2024-07-18,supplier_payment,1699.91,0.0,-1699.91,5341657.52,bank_transfer,Skyline Communications 001,supplier,REF000011052,Payment to supplier,,SINV-SUP001-005928,matched
BNK00000149,ACC-CURRENT-001,2024-07-18T17:23:46,2024-07-18,customer_payment,0.0,8547.93,8547.93,5350205.45,UPI,Customer CUS000363,retail,REF000003515,Payment received - UPI,INV-202407-010457,,matched
BNK00000150,ACC-CURRENT-001,2024-07-19T09:51:13,2024-07-19,card_settlement,0.0,36982.85,36982.85,5387188.3,credit_card,Payment Gateway Settlement,payment_processor,REF000000736,Card settlement batch (3 txns),,,partially_matched
BNK00000151,ACC-CURRENT-001,2024-07-19T09:51:13,2024-07-19,bank_charges,734.27,0.0,-734.27,5386454.03,bank_fee,Bank,bank,REF000000737,Card MDR charges,,,matched
BNK00000152,ACC-CURRENT-001,2024-07-19T10:43:11,2024-07-19,customer_payment,0.0,2002.7,2002.7,5388456.73,UPI,Customer CUS000552,retail,REF000004321,Payment received - UPI,INV-202407-008697,,matched
BNK00000153,ACC-CURRENT-001,2024-07-19T11:36:17,2024-07-19,customer_payment,0.0,2048.77,2048.77,5390505.5,UPI,Customer CUS000329,retail,REF000003386,Payment received - UPI,INV-202407-002808,,matched
BNK00000154,ACC-CURRENT-001,2024-07-19T11:49:50,2024-07-19,customer_payment,0.0,12207.03,12207.03,5402712.53,bank_transfer,Customer CUS000659,small_business,REF000007658,Payment received - bank_transfer,INV-202407-013000,,matched
BNK00000155,ACC-CURRENT-001,2024-07-19T11:55:58,2024-07-19,customer_payment,0.0,33852.73,33852.73,5436565.26,UPI,Customer CUS000524,retail,REF000004194,Payment received - UPI,INV-202407-007673,,matched
BNK00000156,ACC-CURRENT-001,2024-07-19T12:17:24,2024-07-19,supplier_payment,36130.42,0.0,-36130.42,5400434.84,bank_transfer,Shree Digital World 018,supplier,REF000014940,Payment to supplier,,SINV-SUP018-007952,matched
BNK00000157,ACC-CURRENT-001,2024-07-19T13:49:07,2024-07-19,customer_payment,0.0,269.61,269.61,5400704.45,UPI,Customer CUS000603,retail,REF000004550,Payment received - UPI,INV-202407-007341,,matched
BNK00000158,ACC-CURRENT-001,2024-07-19T15:13:12,2024-07-19,supplier_payment,14753.78,0.0,-14753.78,5385950.67,bank_transfer,Skyline Communications 001,supplier,REF000011053,Payment to supplier,,SINV-SUP001-000495,matched
BNK00000159,ACC-CURRENT-001,2024-07-19T15:17:04,2024-07-19,customer_payment,0.0,12803.35,12803.35,5398754.02,bank_transfer,Customer CUS000104,small_business,REF000006524,Payment received - bank_transfer,INV-202407-009839,,matched
BNK00000160,ACC-CURRENT-001,2024-07-19T17:15:43,2024-07-19,customer_payment,0.0,1361.73,1361.73,5400115.75,UPI,Customer CUS000545,retail,REF000004278,Payment received - UPI,INV-202407-012203,,matched
BNK00000161,ACC-CURRENT-001,2024-07-19T19:26:48,2024-07-19,cash_deposit,0.0,39058.39,39058.39,5439174.14,cash,Self (till deposit),internal,REF000000018,Daily cash till deposit,,,unmatched
BNK00000162,ACC-CURRENT-001,2024-07-19T19:56:45,2024-07-19,cash_deposit,0.0,2427.78,2427.78,5441601.92,cash,Self (till deposit),internal,REF000000019,Daily cash till deposit,,,unmatched
BNK00000163,ACC-CURRENT-001,2024-07-20T10:28:21,2024-07-20,card_settlement,0.0,7674.28,7674.28,5449276.2,credit_card,Payment Gateway Settlement,payment_processor,REF000000738,Card settlement batch (1 txns),,,matched
BNK00000164,ACC-CURRENT-001,2024-07-20T10:28:21,2024-07-20,bank_charges,138.14,0.0,-138.14,5449138.06,bank_fee,Bank,bank,REF000000739,Card MDR charges,,,matched
BNK00000165,ACC-CURRENT-001,2024-07-20T11:35:09,2024-07-20,customer_payment,0.0,24454.51,24454.51,5473592.57,UPI,Customer CUS000683,retail,REF000004938,Payment received - UPI,INV-202407-003225,,matched
BNK00000166,ACC-CURRENT-001,2024-07-20T12:13:36,2024-07-20,customer_payment,0.0,14735.66,14735.66,5488328.23,UPI,Customer CUS000200,small_business,REF000002753,Payment received - UPI,INV-202407-002070,,matched
BNK00000167,ACC-CURRENT-001,2024-07-20T13:47:58,2024-07-20,customer_payment,0.0,8388.28,8388.28,5496716.51,UPI,Customer CUS000685,small_business,REF000004951,Payment received - UPI,INV-202407-009937,,matched
BNK00000168,ACC-CURRENT-001,2024-07-20T14:41:10,2024-07-20,customer_payment,0.0,2317.69,2317.69,5499034.2,bank_transfer,Customer CUS000144,small_business,REF000006609,Payment received - bank_transfer,INV-202407-009925,,matched
BNK00000169,ACC-CURRENT-001,2024-07-20T14:42:24,2024-07-20,customer_payment,0.0,22154.34,22154.34,5521188.54,bank_transfer,Customer CUS000090,small_business,REF000006477,Payment received - bank_transfer,INV-202407-013031,,matched
BNK00000170,ACC-CURRENT-001,2024-07-20T16:00:00,2024-07-20,tax_payment,148673.08,0.0,-148673.08,5372515.46,bank_transfer,GST Department,government,REF000016969,GST liability remittance,,,matched
BNK00000171,ACC-CURRENT-001,2024-07-20T16:08:02,2024-07-20,customer_payment,0.0,18878.39,18878.39,5391393.85,UPI,Customer CUS000070,retail,REF000002218,Payment received - UPI,INV-202407-013674,,matched
BNK00000172,ACC-CURRENT-001,2024-07-20T16:24:09,2024-07-20,customer_payment,0.0,16493.84,16493.84,5407887.69,bank_transfer,Customer CUS000043,small_business,REF000006337,Payment received - bank_transfer,INV-202407-010481,,matched
BNK00000173,ACC-CURRENT-001,2024-07-20T18:24:21,2024-07-20,cash_deposit,0.0,49946.78,49946.78,5457834.47,cash,Self (till deposit),internal,REF000000021,Daily cash till deposit,,,unmatched
BNK00000174,ACC-CURRENT-001,2024-07-21T10:17:13,2024-07-21,customer_payment,0.0,85190.17,85190.17,5543024.64,UPI,Customer CUS000488,small_business,REF000004064,Payment received - UPI,INV-202407-007177,,matched
BNK00000175,ACC-CURRENT-001,2024-07-21T10:56:19,2024-07-21,card_settlement,0.0,6418.56,6418.56,5549443.2,credit_card,Payment Gateway Settlement,payment_processor,REF000000740,Card settlement batch (3 txns),,,partially_matched
BNK00000176,ACC-CURRENT-001,2024-07-21T10:56:19,2024-07-21,bank_charges,114.8,0.0,-114.8,5549328.4,bank_fee,Bank,bank,REF000000741,Card MDR charges,,,matched
BNK00000177,ACC-CURRENT-001,2024-07-21T12:41:31,2024-07-21,customer_payment,0.0,60920.38,60920.38,5610248.78,bank_transfer,Customer CUS000310,small_business,REF000006935,Payment received - bank_transfer,INV-202407-009312,,matched
BNK00000178,ACC-CURRENT-001,2024-07-21T13:00:00,2024-07-21,logistics,7217.02,0.0,-7217.02,5603031.76,UPI,Local Courier/Transport,vendor,REF000016970,Freight / local delivery charges,,,matched
BNK00000179,ACC-CURRENT-001,2024-07-21T13:15:00,2024-07-21,supplier_payment,11081.26,0.0,-11081.26,5591950.5,bank_transfer,Skyline Communications 001,supplier,REF000011054,Payment to supplier,,SINV-SUP001-005808,matched
BNK00000180,ACC-CURRENT-001,2024-07-21T13:57:48,2024-07-21,customer_payment,0.0,7756.86,7756.86,5599707.36,UPI,Customer CUS000765,small_business,REF000005274,Payment received - UPI,INV-202407-012477,,matched
BNK00000181,ACC-CURRENT-001,2024-07-21T14:26:31,2024-07-21,customer_payment,0.0,7518.28,7518.28,5607225.64,bank_transfer,Customer CUS000467,small_business,REF000007272,Payment received - bank_transfer,INV-202407-013578,,matched
BNK00000182,ACC-CURRENT-001,2024-07-21T16:09:54,2024-07-21,customer_payment,0.0,13208.74,13208.74,5620434.38,bank_transfer,Customer CUS000288,small_business,REF000006902,Payment received - bank_transfer,INV-202407-012595,,matched
BNK00000183,ACC-CURRENT-001,2024-07-21T16:20:06,2024-07-21,supplier_payment,904.53,0.0,-904.53,5619529.85,bank_transfer,Silver Trading Co. 029,supplier,REF000016404,Payment to supplier,,SINV-SUP029-003840,matched
BNK00000184,ACC-CURRENT-001,2024-07-21T17:01:17,2024-07-21,customer_payment,0.0,8602.99,8602.99,5628132.84,UPI,Customer CUS000285,retail,REF000003150,Payment received - UPI,INV-202407-005742,,matched
BNK00000185,ACC-CURRENT-001,2024-07-21T17:37:39,2024-07-21,customer_payment,0.0,3643.08,3643.08,5631775.92,UPI,Customer CUS000029,retail,REF000002039,Payment received - UPI,INV-202407-012726,,matched
BNK00000186,ACC-CURRENT-001,2024-07-21T18:11:49,2024-07-21,cash_deposit,0.0,5598.79,5598.79,5637374.71,cash,Self (till deposit),internal,REF000000020,Daily cash till deposit,,,unmatched
BNK00000187,ACC-CURRENT-001,2024-07-21T19:54:59,2024-07-21,customer_payment,0.0,50871.38,50871.38,5688246.09,credit,Customer CUS000288,small_business,REF000009131,Payment received - credit,INV-202407-007302,,matched
BNK00000188,ACC-CURRENT-001,2024-07-22T09:36:01,2024-07-22,card_settlement,0.0,92432.94,92432.94,5780679.03,credit_card,Payment Gateway Settlement,payment_processor,REF000000742,Card settlement batch (5 txns),,,partially_matched
BNK00000189,ACC-CURRENT-001,2024-07-22T09:36:01,2024-07-22,bank_charges,1454.09,0.0,-1454.09,5779224.94,bank_fee,Bank,bank,REF000000743,Card MDR charges,,,matched
BNK00000190,ACC-CURRENT-001,2024-07-22T10:39:08,2024-07-22,customer_payment,0.0,131047.3,131047.3,5910272.24,bank_transfer,Customer CUS000087,small_business,REF000006453,Payment received - bank_transfer,INV-202407-005753,,matched
BNK00000191,ACC-CURRENT-001,2024-07-22T13:19:45,2024-07-22,advance_receipt,0.0,25611.75,25611.75,5935883.99,UPI,Customer advance,customer,REF000017168,Advance payment received before invoicing,,,unmatched
BNK00000192,ACC-CURRENT-001,2024-07-22T15:59:19,2024-07-22,supplier_payment,36252.9,0.0,-36252.9,5899631.09,bank_transfer,Shree Digital World 018,supplier,REF000014941,Payment to supplier,,SINV-SUP018-007954,matched
BNK00000193,ACC-CURRENT-001,2024-07-22T16:00:00,2024-07-22,logistics,5045.45,0.0,-5045.45,5894585.64,UPI,Local Courier/Transport,vendor,REF000016971,Freight / local delivery charges,,,matched
BNK00000194,ACC-CURRENT-001,2024-07-22T18:39:21,2024-07-22,customer_payment,0.0,67127.53,67127.53,5961713.17,UPI,Customer CUS000236,retail,REF000002878,Payment received - UPI,INV-202407-002525,,matched
BNK00000195,ACC-CURRENT-001,2024-07-22T19:33:59,2024-07-22,cash_deposit,0.0,1902.78,1902.78,5963615.95,cash,Self (till deposit),internal,REF000000022,Daily cash till deposit,,,unmatched
BNK00000196,ACC-CURRENT-001,2024-07-23T10:38:01,2024-07-23,customer_payment,0.0,3827.38,3827.38,5967443.33,UPI,Customer CUS000223,retail,REF000002839,Payment received - UPI,INV-202407-009195,,matched
BNK00000197,ACC-CURRENT-001,2024-07-23T11:03:38,2024-07-23,supplier_payment,5855.29,0.0,-5855.29,5961588.04,bank_transfer,Silver Trading Co. 029,supplier,REF000016405,Payment to supplier,,SINV-SUP029-001722|SINV-SUP029-004774,partially_matched
BNK00000198,ACC-CURRENT-001,2024-07-23T11:19:49,2024-07-23,customer_payment,0.0,6584.33,6584.33,5968172.37,UPI,Customer CUS000037,retail,REF000002080,Payment received - UPI,INV-202407-002672,,matched
BNK00000199,ACC-CURRENT-001,2024-07-23T12:25:56,2024-07-23,customer_payment,0.0,1681.73,1681.73,5969854.1,UPI,Customer CUS000812,retail,REF000005465,Payment received - UPI,INV-202407-011120,,matched
BNK00000200,ACC-CURRENT-001,2024-07-23T12:43:10,2024-07-23,customer_payment,0.0,202831.9,202831.9,6172686.0,bank_transfer,Customer CUS000590,small_business,REF000007555,Payment received - bank_transfer,INV-202407-007941,,matched
BNK00000201,ACC-CURRENT-001,2024-07-23T13:39:55,2024-07-23,customer_payment,0.0,12242.75,12242.75,6184928.75,bank_transfer,Customer CUS000263,small_business,REF000006825,Payment received - bank_transfer,INV-202407-013427,,matched
BNK00000202,ACC-CURRENT-001,2024-07-23T14:52:48,2024-07-23,customer_payment,0.0,286.19,286.19,6185214.94,bank_transfer,Customer CUS000791,small_business,REF000007841,Payment received - bank_transfer,INV-202407-000834,,matched
BNK00000203,ACC-CURRENT-001,2024-07-23T17:22:56,2024-07-23,customer_payment,0.0,51224.56,51224.56,6236439.5,bank_transfer,Customer CUS000371,small_business,REF000007028,Payment received - bank_transfer,INV-202407-004690,,matched
BNK00000204,ACC-CURRENT-001,2024-07-23T17:40:36,2024-07-23,customer_payment,0.0,119136.71,119136.71,6355576.21,UPI,Customer CUS000880,retail,REF000005737,Payment received - UPI,INV-202407-004511,,matched
BNK00000205,ACC-CURRENT-001,2024-07-23T18:37:43,2024-07-23,customer_payment,0.0,139143.22,139143.22,6494719.43,UPI,Customer CUS000546,small_business,REF000004286,Payment received - UPI,INV-202407-012640,,matched
BNK00000206,ACC-CURRENT-001,2024-07-24T10:24:10,2024-07-24,card_settlement,0.0,13605.18,13605.18,6508324.61,credit_card,Payment Gateway Settlement,payment_processor,REF000000746,Card settlement batch (2 txns),,,partially_matched
BNK00000207,ACC-CURRENT-001,2024-07-24T10:24:10,2024-07-24,bank_charges,272.32,0.0,-272.32,6508052.29,bank_fee,Bank,bank,REF000000747,Card MDR charges,,,matched
BNK00000208,ACC-CURRENT-001,2024-07-24T10:54:15,2024-07-24,card_settlement,0.0,5193.86,5193.86,6513246.15,credit_card,Payment Gateway Settlement,payment_processor,REF000000744,Card settlement batch (1 txns),,,matched
BNK00000209,ACC-CURRENT-001,2024-07-24T10:54:15,2024-07-24,bank_charges,73.92,0.0,-73.92,6513172.23,bank_fee,Bank,bank,REF000000745,Card MDR charges,,,matched
BNK00000210,ACC-CURRENT-001,2024-07-24T11:14:43,2024-07-24,customer_payment,0.0,24680.81,24680.81,6537853.04,credit,Customer CUS000260,small_business,REF000009008,Payment received - credit,INV-202407-008489,,matched
BNK00000211,ACC-CURRENT-001,2024-07-24T11:26:19,2024-07-24,customer_payment,0.0,1136.36,1136.36,6538989.4,UPI,Customer CUS000575,retail,REF000004417,Payment received - UPI,INV-202407-009191,,matched
BNK00000212,ACC-CURRENT-001,2024-07-24T12:49:53,2024-07-24,customer_payment,0.0,18916.3,18916.3,6557905.7,UPI,Customer CUS000230,corporate,REF000002857,Payment received - UPI,INV-202407-003591,,matched
BNK00000213,ACC-CURRENT-001,2024-07-24T13:06:08,2024-07-24,customer_payment,0.0,1725.01,1725.01,6559630.71,UPI,Customer CUS000838,retail,REF000005589,Payment received - UPI,INV-202407-010398,,matched
BNK00000214,ACC-CURRENT-001,2024-07-24T13:31:45,2024-07-24,customer_payment,0.0,378.82,378.82,6560009.53,UPI,Customer CUS000992,retail,REF000006228,Payment received - UPI,INV-202407-005454,,matched
BNK00000215,ACC-CURRENT-001,2024-07-24T14:02:47,2024-07-24,customer_payment,0.0,3598.03,3598.03,6563607.56,bank_transfer,Customer CUS000639,small_business,REF000007606,Payment received - bank_transfer,INV-202407-001498,,matched
BNK00000216,ACC-CURRENT-001,2024-07-24T14:06:04,2024-07-24,customer_payment,0.0,87005.48,87005.48,6650613.04,bank_transfer,Customer CUS000227,small_business,REF000006735,Payment received - bank_transfer,INV-202407-013614,,matched
BNK00000217,ACC-CURRENT-001,2024-07-24T14:21:29,2024-07-24,supplier_payment,33252.28,0.0,-33252.28,6617360.76,bank_transfer,Skyline Communications 001,supplier,REF000011055,Payment to supplier,,SINV-SUP001-005952|SINV-SUP001-008402|SINV-SUP001-008403,partially_matched
BNK00000218,ACC-CURRENT-001,2024-07-24T16:46:19,2024-07-24,customer_payment,0.0,5707.41,5707.41,6623068.17,UPI,Customer CUS000364,retail,REF000003520,Payment received - UPI,INV-202407-010778,,matched
