inventory_transaction_id,timestamp,product_id,transaction_type,quantity_in,quantity_out,linked_purchase_id,linked_sales_id,warehouse,unit_cost,quantity_balance
INVT00017269,2025-03-30 18:39:50,PRD00002,sale,0.0,1,,TXN00007678,"Andheri East MIDC, Mumbai",31042.36111665833,5.0
INVT00025323,2025-03-31 12:39:40,PRD00002,sale,0.0,1,,TXN00015479,"Andheri East MIDC, Mumbai",31597.191652788413,4.0
INVT00000026,2025-04-01 06:11:47,PRD00002,purchase,7.0,0,PUR00000024,,"Andheri East MIDC, Mumbai",27229.0,11.0
INVT00036238,2025-04-04 19:44:59,PRD00002,sale,0.0,1,,TXN00026010,"Andheri East MIDC, Mumbai",32059.245170475588,10.0
INVT00013879,2025-04-07 00:00:00,PRD00002,sales_return,1.0,0,,TXN00004426,"Andheri East MIDC, Mumbai",31504.773564789484,11.0
INVT00012922,2025-04-13 13:39:10,PRD00002,sale,0.0,1,,TXN00003496,"Andheri East MIDC, Mumbai",31770.683805175813,10.0
INVT00027797,2025-04-14 14:30:52,PRD00002,sale,0.0,1,,TXN00017865,"Andheri East MIDC, Mumbai",31663.687857098426,9.0
INVT00031256,2025-04-15 19:05:31,PRD00002,sale,0.0,1,,TXN00021203,"Andheri East MIDC, Mumbai",32317.562150253452,8.0
INVT00013549,2025-04-19 14:16:59,PRD00002,sale,0.0,2,,TXN00004104,"Andheri East MIDC, Mumbai",32103.49783694989,6.0
INVT00000027,2025-04-21 09:48:33,PRD00002,purchase,10.0,0,PUR00000025,,"Andheri East MIDC, Mumbai",31705.53,16.0
INVT00020945,2025-04-23 18:51:31,PRD00002,sale,0.0,5,,TXN00011228,"Andheri East MIDC, Mumbai",31831.422135091594,11.0
INVT00040011,2025-04-25 12:07:47,PRD00002,sale,0.0,1,,TXN00029647,"Andheri East MIDC, Mumbai",31385.862917805018,10.0
INVT00015049,2025-04-26 10:00:00,PRD00002,sale,0.0,2,,TXN00005548,"Andheri East MIDC, Mumbai",31610.557755770296,8.0
INVT00038962,2025-04-26 10:03:37,PRD00002,sale,0.0,1,,TXN00028636,"Andheri East MIDC, Mumbai",31610.557755770296,7.0
INVT00011607,2025-04-26 18:43:12,PRD00002,sale,0.0,7,,TXN00002228,"Andheri East MIDC, Mumbai",31610.557755770296,0.0
INVT00038296,2025-04-27 20:27:16,PRD00002,sale,0.0,1,,TXN00027993,"Andheri East MIDC, Mumbai",32117.380602978108,0.0
INVT00009958,2025-04-28 19:04:56,PRD00002,sale,0.0,1,,TXN00000628,"Andheri East MIDC, Mumbai",31736.26013519237,0.0
INVT00010168,2025-05-04 17:16:30,PRD00002,sale,0.0,1,,TXN00000832,"Andheri East MIDC, Mumbai",32266.066271761418,0.0
INVT00018755,2025-05-05 10:00:00,PRD00002,sale,0.0,1,,TXN00009111,"Andheri East MIDC, Mumbai",31896.349779688833,0.0
INVT00029123,2025-05-07 15:27:14,PRD00002,sale,0.0,1,,TXN00019145,"Andheri East MIDC, Mumbai",32165.06730202995,0.0
INVT00000028,2025-05-09 16:51:49,PRD00002,purchase,7.0,0,PUR00000026,,"Andheri East MIDC, Mumbai",35989.62,7.0
INVT00024112,2025-05-09 17:51:16,PRD00002,sale,0.0,1,,TXN00014304,"Andheri East MIDC, Mumbai",31761.39036157264,6.0
INVT00010169,2025-05-17 00:00:00,PRD00002,sales_return,1.0,0,,TXN00000832,"Andheri East MIDC, Mumbai",32266.066271761418,7.0
INVT00026778,2025-05-17 12:11:20,PRD00002,sale,0.0,1,,TXN00016878,"Andheri East MIDC, Mumbai",32298.94642879671,6.0
INVT00026779,2025-05-17 12:11:20,PRD00002,sale,0.0,1,,TXN00016879,"Andheri East MIDC, Mumbai",32298.94642879671,5.0
INVT00026792,2025-05-19 19:39:24,PRD00002,sale,0.0,1,,TXN00016891,"Andheri East MIDC, Mumbai",31854.47937232712,4.0
INVT00029709,2025-05-21 19:31:10,PRD00002,sale,0.0,1,,TXN00019707,"Andheri East MIDC, Mumbai",31597.019051311665,3.0
INVT00025361,2025-05-22 14:52:05,PRD00002,sale,0.0,1,,TXN00015517,"Andheri East MIDC, Mumbai",31405.706704986023,2.0
INVT00017940,2025-05-23 21:01:37,PRD00002,sale,0.0,1,,TXN00008326,"Andheri East MIDC, Mumbai",31341.45047521573,1.0
INVT00000029,2025-05-24 20:49:34,PRD00002,purchase,10.0,0,PUR00000027,,"Andheri East MIDC, Mumbai",33034.64,11.0
INVT00022700,2025-05-25 18:56:08,PRD00002,sale,0.0,1,,TXN00012928,"Andheri East MIDC, Mumbai",32044.170573373616,10.0
INVT00012036,2025-05-26 16:37:23,PRD00002,sale,0.0,1,,TXN00002639,"Andheri East MIDC, Mumbai",31718.09291786473,9.0
INVT00031406,2025-05-28 11:49:39,PRD00002,sale,0.0,5,,TXN00021348,"Andheri East MIDC, Mumbai",31700.713412845103,4.0
INVT00031611,2025-05-28 15:04:19,PRD00002,sale,0.0,1,,TXN00021545,"Andheri East MIDC, Mumbai",31700.713412845103,3.0
INVT00023489,2025-06-01 13:18:38,PRD00002,sale,0.0,1,,TXN00013697,"Andheri East MIDC, Mumbai",32243.06464443933,2.0
INVT00031407,2025-06-03 00:00:00,PRD00002,sales_return,5.0,0,,TXN00021348,"Andheri East MIDC, Mumbai",31700.713412845103,7.0
INVT00000030,2025-06-05 17:21:43,PRD00002,purchase,10.0,0,PUR00000028,,"Andheri East MIDC, Mumbai",32743.48,17.0
INVT00017738,2025-06-06 18:52:04,PRD00002,sale,0.0,1,,TXN00008132,"Andheri East MIDC, Mumbai",32350.837008589973,16.0
INVT00012995,2025-06-08 10:54:26,PRD00002,sale,0.0,1,,TXN00003565,"Andheri East MIDC, Mumbai",31985.885598668683,15.0
INVT00014639,2025-06-14 15:38:34,PRD00002,sale,0.0,6,,TXN00005159,"Andheri East MIDC, Mumbai",31801.878754182842,9.0
INVT00038938,2025-06-16 11:34:29,PRD00002,sale,0.0,1,,TXN00028613,"Andheri East MIDC, Mumbai",32195.392388449738,8.0
INVT00014421,2025-06-17 19:10:03,PRD00002,sale,0.0,1,,TXN00004946,"Andheri East MIDC, Mumbai",31752.35921800443,7.0
INVT00028102,2025-06-19 13:29:51,PRD00002,sale,0.0,7,,TXN00018161,"Andheri East MIDC, Mumbai",31930.331667486036,0.0
INVT00011959,2025-06-20 19:27:43,PRD00002,sale,0.0,1,,TXN00002568,"Andheri East MIDC, Mumbai",31988.82983341912,0.0
INVT00000032,2025-06-21 01:16:43,PRD00002,purchase,7.0,0,PUR00000030,,"Andheri East MIDC, Mumbai",35671.52,7.0
INVT00019748,2025-06-21 15:04:08,PRD00002,sale,0.0,1,,TXN00010068,"Andheri East MIDC, Mumbai",31989.691257748294,6.0
INVT00037170,2025-06-21 15:31:18,PRD00002,sale,0.0,6,,TXN00026904,"Andheri East MIDC, Mumbai",31989.691257748294,0.0
INVT00025696,2025-06-25 17:08:47,PRD00002,sale,0.0,1,,TXN00015837,"Andheri East MIDC, Mumbai",31236.519468343122,0.0
INVT00038336,2025-06-26 10:56:07,PRD00002,sale,0.0,1,,TXN00028032,"Andheri East MIDC, Mumbai",31872.928459859668,0.0
INVT00000031,2025-06-26 11:11:28,PRD00002,purchase,3.0,0,PUR00000029,,"Andheri East MIDC, Mumbai",32470.75,3.0
INVT00012179,2025-06-26 11:52:05,PRD00002,sale,0.0,1,,TXN00002776,"Andheri East MIDC, Mumbai",31872.928459859668,2.0
INVT00000033,2025-06-28 14:50:32,PRD00002,purchase,10.0,0,PUR00000031,,"Andheri East MIDC, Mumbai",33344.3,12.0
INVT00014422,2025-06-29 00:00:00,PRD00002,sales_return,1.0,0,,TXN00004946,"Andheri East MIDC, Mumbai",31752.35921800443,13.0
INVT00022018,2025-06-29 21:27:00,PRD00002,sale,0.0,1,,TXN00012266,"Andheri East MIDC, Mumbai",32388.300374168582,12.0
INVT00022682,2025-07-01 12:58:56,PRD00002,sale,0.0,1,,TXN00012910,"Andheri East MIDC, Mumbai",31635.8455912727,11.0
INVT00038523,2025-07-01 15:45:54,PRD00002,sale,0.0,2,,TXN00028212,"Andheri East MIDC, Mumbai",31635.8455912727,9.0
INVT00019843,2025-07-02 16:21:13,PRD00002,sale,0.0,1,,TXN00010160,"Andheri East MIDC, Mumbai",31841.678513088336,8.0
INVT00019046,2025-07-04 14:45:55,PRD00002,sale,0.0,6,,TXN00009396,"Andheri East MIDC, Mumbai",31573.216469066832,2.0
INVT00037203,2025-07-06 12:51:22,PRD00002,sale,0.0,1,,TXN00026934,"Andheri East MIDC, Mumbai",31793.360999546538,1.0
INVT00000034,2025-07-07 01:16:16,PRD00002,purchase,10.0,0,PUR00000032,,"Andheri East MIDC, Mumbai",32922.28,11.0
INVT00019576,2025-07-07 17:51:36,PRD00002,sale,0.0,4,,TXN00009906,"Andheri East MIDC, Mumbai",31584.672764289484,7.0
INVT00011061,2025-07-10 17:39:37,PRD00002,sale,0.0,1,,TXN00001695,"Andheri East MIDC, Mumbai",32019.581963531913,6.0
INVT00023481,2025-07-11 18:53:33,PRD00002,sale,0.0,1,,TXN00013689,"Andheri East MIDC, Mumbai",32160.206089007916,5.0
INVT00000035,2025-07-12 19:56:37,PRD00002,purchase,10.0,0,PUR00000033,,"Andheri East MIDC, Mumbai",34341.49,15.0
INVT00017707,2025-07-17 11:59:19,PRD00002,sale,0.0,1,,TXN00008102,"Andheri East MIDC, Mumbai",32103.528443072817,14.0
INVT00020187,2025-07-17 13:24:06,PRD00002,sale,0.0,1,,TXN00010494,"Andheri East MIDC, Mumbai",32103.528443072817,13.0
INVT00028209,2025-07-19 10:54:58,PRD00002,sale,0.0,1,,TXN00018266,"Andheri East MIDC, Mumbai",31959.857643070703,12.0
INVT00024352,2025-07-19 18:17:09,PRD00002,sale,0.0,1,,TXN00014536,"Andheri East MIDC, Mumbai",31959.857643070703,11.0
INVT00029925,2025-07-25 16:58:48,PRD00002,sale,0.0,1,,TXN00019916,"Andheri East MIDC, Mumbai",32096.423386696235,10.0
INVT00018671,2025-08-03 19:21:21,PRD00002,sale,0.0,1,,TXN00009029,"Andheri East MIDC, Mumbai",31868.59761543041,9.0
INVT00010112,2025-08-03 20:01:06,PRD00002,sale,0.0,1,,TXN00000776,"Andheri East MIDC, Mumbai",31868.59761543041,8.0
INVT00010113,2025-08-03 20:01:06,PRD00002,sale,0.0,1,,TXN00000777,"Andheri East MIDC, Mumbai",31868.59761543041,7.0
INVT00000036,2025-08-07 18:41:58,PRD00002,purchase,3.0,0,PUR00000034,,"Andheri East MIDC, Mumbai",34588.49,10.0
INVT00027297,2025-08-08 11:26:33,PRD00002,sale,0.0,1,,TXN00017387,"Andheri East MIDC, Mumbai",32274.45474107519,9.0
INVT00028139,2025-08-10 10:00:00,PRD00002,sale,0.0,1,,TXN00018198,"Andheri East MIDC, Mumbai",32208.996457819838,8.0
INVT00019329,2025-08-11 15:03:02,PRD00002,sale,0.0,1,,TXN00009670,"Andheri East MIDC, Mumbai",32417.033935665037,7.0
INVT00028044,2025-08-15 15:06:33,PRD00002,sale,0.0,1,,TXN00018103,"Andheri East MIDC, Mumbai",32169.017222458788,6.0
INVT00011087,2025-08-15 19:40:18,PRD00002,sale,0.0,1,,TXN00001718,"Andheri East MIDC, Mumbai",32169.017222458788,5.0
INVT00000037,2025-08-16 11:34:13,PRD00002,purchase,10.0,0,PUR00000035,,"Andheri East MIDC, Mumbai",32008.68,15.0
INVT00028140,2025-08-17 00:00:00,PRD00002,sales_return,1.0,0,,TXN00018198,"Andheri East MIDC, Mumbai",32208.996457819838,16.0
INVT00033571,2025-08-17 12:33:53,PRD00002,sale,0.0,1,,TXN00023439,"Andheri East MIDC, Mumbai",32675.953342462657,15.0
INVT00014873,2025-08-17 18:51:39,PRD00002,sale,0.0,1,,TXN00005379,"Andheri East MIDC, Mumbai",32675.953342462657,14.0
INVT00014610,2025-08-18 17:45:42,PRD00002,sale,0.0,5,,TXN00005130,"Andheri East MIDC, Mumbai",32334.938491079265,9.0
INVT00039702,2025-08-18 19:13:32,PRD00002,sale,0.0,1,,TXN00029348,"Andheri East MIDC, Mumbai",32334.938491079265,8.0
INVT00027494,2025-08-23 18:39:51,PRD00002,sale,0.0,1,,TXN00017575,"Andheri East MIDC, Mumbai",31973.378154609298,7.0
INVT00000038,2025-08-24 14:23:08,PRD00002,purchase,10.0,0,PUR00000036,,"Andheri East MIDC, Mumbai",32611.87,17.0
INVT00026109,2025-08-24 20:00:11,PRD00002,sale,0.0,1,,TXN00016228,"Andheri East MIDC, Mumbai",32780.070913791096,16.0
INVT00022354,2025-08-25 20:22:10,PRD00002,sale,0.0,1,,TXN00012588,"Andheri East MIDC, Mumbai",31890.02732138398,15.0
INVT00017597,2025-08-29 12:50:34,PRD00002,sale,0.0,1,,TXN00007994,"Andheri East MIDC, Mumbai",32044.249377273383,14.0
INVT00025156,2025-08-29 19:51:48,PRD00002,sale,0.0,1,,TXN00015316,"Andheri East MIDC, Mumbai",32044.249377273383,13.0
INVT00023041,2025-08-30 19:31:23,PRD00002,sale,0.0,1,,TXN00013257,"Andheri East MIDC, Mumbai",32228.995893310825,12.0
INVT00029515,2025-08-30 19:51:03,PRD00002,sale,0.0,1,,TXN00019521,"Andheri East MIDC, Mumbai",32228.995893310825,11.0
INVT00022957,2025-09-02 12:51:34,PRD00002,sale,0.0,1,,TXN00013176,"Andheri East MIDC, Mumbai",32084.603258703773,10.0
INVT00014201,2025-09-03 10:32:54,PRD00002,sale,0.0,1,,TXN00004740,"Andheri East MIDC, Mumbai",31835.428548493546,9.0
INVT00016782,2025-09-03 16:33:28,PRD00002,sale,0.0,1,,TXN00007212,"Andheri East MIDC, Mumbai",31835.428548493546,8.0
INVT00022173,2025-09-03 17:50:53,PRD00002,sale,0.0,1,,TXN00012414,"Andheri East MIDC, Mumbai",31835.428548493546,7.0
INVT00024156,2025-09-12 10:00:24,PRD00002,sale,0.0,1,,TXN00014348,"Andheri East MIDC, Mumbai",32497.155873381096,6.0
INVT00040240,2025-09-13 21:27:00,PRD00002,sale,0.0,1,,TXN00029865,"Andheri East MIDC, Mumbai",32243.621550265423,5.0
INVT00000039,2025-09-13 22:38:19,PRD00002,purchase,10.0,0,PUR00000037,,"Andheri East MIDC, Mumbai",32048.0,15.0
INVT00016783,2025-09-14 00:00:00,PRD00002,sales_return,1.0,0,,TXN00007212,"Andheri East MIDC, Mumbai",31835.428548493546,16.0
INVT00009688,2025-09-14 10:25:28,PRD00002,sale,0.0,6,,TXN00000371,"Andheri East MIDC, Mumbai",32368.337810093257,10.0
INVT00015910,2025-09-14 16:39:17,PRD00002,sale,0.0,1,,TXN00006373,"Andheri East MIDC, Mumbai",32368.337810093257,9.0
INVT00014124,2025-09-15 18:29:40,PRD00002,sale,0.0,7,,TXN00004663,"Andheri East MIDC, Mumbai",32434.462351913244,2.0
INVT00016324,2025-09-18 17:04:15,PRD00002,sale,0.0,1,,TXN00006777,"Andheri East MIDC, Mumbai",32011.619774258328,1.0
INVT00000040,2025-09-19 02:54:56,PRD00002,purchase,10.0,0,PUR00000038,,"Andheri East MIDC, Mumbai",31923.29,11.0
INVT00037952,2025-09-19 15:02:04,PRD00002,sale,0.0,1,,TXN00027659,"Andheri East MIDC, Mumbai",32468.14991706994,10.0
INVT00033892,2025-09-20 19:28:49,PRD00002,sale,0.0,1,,TXN00023748,"Andheri East MIDC, Mumbai",32399.662762855834,9.0
INVT00014963,2025-09-21 10:00:00,PRD00002,sale,0.0,7,,TXN00005464,"Andheri East MIDC, Mumbai",32232.771754512534,2.0
INVT00040189,2025-09-24 16:26:02,PRD00002,sale,0.0,1,,TXN00029817,"Andheri East MIDC, Mumbai",32107.6449538121,1.0
INVT00023713,2025-09-24 18:54:17,PRD00002,sale,0.0,1,,TXN00013916,"Andheri East MIDC, Mumbai",32107.6449538121,0.0
INVT00000041,2025-09-25 13:16:04,PRD00002,purchase,10.0,0,PUR00000039,,"Andheri East MIDC, Mumbai",38421.75,10.0
INVT00014574,2025-09-26 20:57:38,PRD00002,sale,0.0,1,,TXN00005095,"Andheri East MIDC, Mumbai",32631.313836983714,9.0
INVT00024776,2025-09-28 13:03:13,PRD00002,sale,0.0,1,,TXN00014951,"Andheri East MIDC, Mumbai",32078.689211968835,8.0
INVT00029288,2025-09-28 17:44:36,PRD00002,sale,0.0,1,,TXN00019302,"Andheri East MIDC, Mumbai",32078.689211968835,7.0
INVT00018994,2025-09-28 18:17:17,PRD00002,sale,0.0,1,,TXN00009344,"Andheri East MIDC, Mumbai",32078.689211968835,6.0
INVT00010377,2025-09-30 18:57:06,PRD00002,sale,0.0,1,,TXN00001032,"Andheri East MIDC, Mumbai",32715.20863652489,5.0
INVT00018532,2025-10-01 10:56:41,PRD00002,sale,0.0,1,,TXN00008896,"Andheri East MIDC, Mumbai",32552.442798796204,4.0
INVT00017681,2025-10-03 19:15:58,PRD00002,sale,0.0,1,,TXN00008076,"Andheri East MIDC, Mumbai",32387.421702619205,3.0
INVT00000042,2025-10-04 09:15:32,PRD00002,purchase,10.0,0,PUR00000040,,"Andheri East MIDC, Mumbai",31347.63,13.0
INVT00016920,2025-10-05 17:39:23,PRD00002,sale,0.0,1,,TXN00007343,"Andheri East MIDC, Mumbai",32352.57208167035,12.0
INVT00022107,2025-10-05 18:43:15,PRD00002,sale,0.0,1,,TXN00012350,"Andheri East MIDC, Mumbai",32352.57208167035,11.0
INVT00011595,2025-10-07 14:26:46,PRD00002,sale,0.0,1,,TXN00002216,"Andheri East MIDC, Mumbai",31578.07088207198,10.0
INVT00033531,2025-10-07 16:44:18,PRD00002,sale,0.0,1,,TXN00023402,"Andheri East MIDC, Mumbai",31578.07088207198,9.0
INVT00011727,2025-10-09 19:33:33,PRD00002,sale,0.0,1,,TXN00002346,"Andheri East MIDC, Mumbai",31919.891889762148,8.0
INVT00039168,2025-10-10 11:54:04,PRD00002,sale,0.0,1,,TXN00028838,"Andheri East MIDC, Mumbai",31654.450249121794,7.0
INVT00012341,2025-10-12 17:28:28,PRD00002,sale,0.0,1,,TXN00002930,"Andheri East MIDC, Mumbai",31982.263260269985,6.0
INVT00021090,2025-10-13 12:46:47,PRD00002,sale,0.0,1,,TXN00011366,"Andheri East MIDC, Mumbai",32416.434903131605,5.0
INVT00016750,2025-10-15 17:10:56,PRD00002,sale,0.0,1,,TXN00007182,"Andheri East MIDC, Mumbai",32374.436375998615,4.0
INVT00013806,2025-10-15 18:22:06,PRD00002,sale,0.0,1,,TXN00004355,"Andheri East MIDC, Mumbai",32374.436375998615,3.0
INVT00015179,2025-10-16 10:04:46,PRD00002,sale,0.0,1,,TXN00005670,"Andheri East MIDC, Mumbai",32831.25636848631,2.0
INVT00010227,2025-10-16 19:05:30,PRD00002,sale,0.0,1,,TXN00000887,"Andheri East MIDC, Mumbai",32831.25636848631,1.0
INVT00029674,2025-10-17 10:00:00,PRD00002,sale,0.0,4,,TXN00019673,"Andheri East MIDC, Mumbai",32138.92028512229,0.0
INVT00024640,2025-10-18 19:42:08,PRD00002,sale,0.0,1,,TXN00014821,"Andheri East MIDC, Mumbai",32196.308799939994,0.0
INVT00036642,2025-10-19 12:13:54,PRD00002,sale,0.0,1,,TXN00026399,"Andheri East MIDC, Mumbai",31676.600723712076,0.0
INVT00015971,2025-10-19 19:12:24,PRD00002,sale,0.0,1,,TXN00006433,"Andheri East MIDC, Mumbai",31676.600723712076,0.0
INVT00015732,2025-10-19 19:32:44,PRD00002,sale,0.0,1,,TXN00006205,"Andheri East MIDC, Mumbai",31676.600723712076,0.0
INVT00000043,2025-10-21 02:02:23,PRD00002,purchase,10.0,0,PUR00000041,,"Andheri East MIDC, Mumbai",36015.82,10.0
INVT00029575,2025-10-21 10:33:13,PRD00002,sale,0.0,1,,TXN00019577,"Andheri East MIDC, Mumbai",31625.768439812597,9.0
INVT00017468,2025-10-21 20:00:39,PRD00002,sale,0.0,1,,TXN00007869,"Andheri East MIDC, Mumbai",31625.768439812597,8.0
INVT00032963,2025-10-22 14:18:18,PRD00002,sale,0.0,1,,TXN00022855,"Andheri East MIDC, Mumbai",31850.357753702083,7.0
INVT00022905,2025-10-22 18:03:39,PRD00002,sale,0.0,7,,TXN00013128,"Andheri East MIDC, Mumbai",31850.357753702083,0.0
INVT00024769,2025-10-22 20:26:40,PRD00002,sale,0.0,1,,TXN00014945,"Andheri East MIDC, Mumbai",31850.357753702083,0.0
INVT00021187,2025-10-23 12:47:34,PRD00002,sale,0.0,1,,TXN00011461,"Andheri East MIDC, Mumbai",32487.012952921716,0.0
INVT00030150,2025-10-24 20:33:33,PRD00002,sale,0.0,1,,TXN00020136,"Andheri East MIDC, Mumbai",31745.207150949438,0.0
INVT00023504,2025-10-26 17:07:30,PRD00002,sale,0.0,1,,TXN00013712,"Andheri East MIDC, Mumbai",31727.413979302575,0.0
INVT00034560,2025-10-28 19:43:40,PRD00002,sale,0.0,1,,TXN00024387,"Andheri East MIDC, Mumbai",32828.42816714723,0.0
INVT00038702,2025-10-29 18:18:04,PRD00002,sale,0.0,1,,TXN00028386,"Andheri East MIDC, Mumbai",32273.027339486158,0.0
INVT00037735,2025-10-29 19:04:17,PRD00002,sale,0.0,1,,TXN00027446,"Andheri East MIDC, Mumbai",32273.027339486158,0.0
INVT00000044,2025-10-29 19:55:47,PRD00002,purchase,10.0,0,PUR00000042,,"Andheri East MIDC, Mumbai",33511.82,10.0
INVT00018159,2025-10-30 16:56:45,PRD00002,sale,0.0,1,,TXN00008538,"Andheri East MIDC, Mumbai",32605.51125672998,9.0
INVT00020473,2025-10-30 18:44:31,PRD00002,sale,0.0,1,,TXN00010770,"Andheri East MIDC, Mumbai",32605.51125672998,8.0
INVT00011887,2025-10-31 16:42:09,PRD00002,sale,0.0,1,,TXN00002500,"Andheri East MIDC, Mumbai",31928.05696498859,7.0
INVT00013283,2025-10-31 19:14:33,PRD00002,sale,0.0,1,,TXN00003846,"Andheri East MIDC, Mumbai",31928.05696498859,6.0
INVT00011624,2025-11-01 17:12:31,PRD00002,sale,0.0,2,,TXN00002244,"Andheri East MIDC, Mumbai",32704.022099354024,4.0
INVT00013817,2025-11-01 19:09:00,PRD00002,sale,0.0,3,,TXN00004366,"Andheri East MIDC, Mumbai",32704.022099354024,1.0
INVT00027783,2025-11-03 13:46:36,PRD00002,sale,0.0,1,,TXN00017851,"Andheri East MIDC, Mumbai",32525.408652975177,0.0
INVT00000045,2025-11-05 13:51:52,PRD00002,purchase,10.0,0,PUR00000043,,"Andheri East MIDC, Mumbai",33650.56,10.0
INVT00022489,2025-11-06 19:19:09,PRD00002,sale,0.0,3,,TXN00012720,"Andheri East MIDC, Mumbai",32031.320693344413,7.0
INVT00037380,2025-11-06 19:46:14,PRD00002,sale,0.0,1,,TXN00027101,"Andheri East MIDC, Mumbai",32031.320693344413,6.0
INVT00039802,2025-11-07 12:20:35,PRD00002,sale,0.0,1,,TXN00029447,"Andheri East MIDC, Mumbai",32373.82012220397,5.0
INVT00019043,2025-11-08 13:44:54,PRD00002,sale,0.0,1,,TXN00009393,"Andheri East MIDC, Mumbai",31728.51991604697,4.0
INVT00000046,2025-11-10 23:35:23,PRD00002,purchase,10.0,0,PUR00000044,,"Andheri East MIDC, Mumbai",35063.55,14.0
INVT00021782,2025-11-12 19:38:52,PRD00002,sale,0.0,1,,TXN00012036,"Andheri East MIDC, Mumbai",31893.422081591405,13.0
INVT00037098,2025-11-14 19:54:52,PRD00002,sale,0.0,5,,TXN00026834,"Andheri East MIDC, Mumbai",32600.202555057997,8.0
INVT00010287,2025-11-15 17:05:08,PRD00002,sale,0.0,1,,TXN00000945,"Andheri East MIDC, Mumbai",32283.139529768458,7.0
INVT00014311,2025-11-16 12:42:18,PRD00002,sale,0.0,1,,TXN00004843,"Andheri East MIDC, Mumbai",32313.90996224488,6.0
INVT00014519,2025-11-17 19:46:29,PRD00002,sale,0.0,2,,TXN00005042,"Andheri East MIDC, Mumbai",32826.22839554177,4.0
INVT00015231,2025-11-19 17:51:28,PRD00002,sale,0.0,1,,TXN00005722,"Andheri East MIDC, Mumbai",32174.57779616789,3.0
INVT00018958,2025-11-21 20:50:25,PRD00002,sale,0.0,1,,TXN00009309,"Andheri East MIDC, Mumbai",32488.58828859582,2.0
INVT00022607,2025-11-22 14:04:31,PRD00002,sale,0.0,1,,TXN00012835,"Andheri East MIDC, Mumbai",32275.575403593113,1.0
INVT00019138,2025-11-23 19:33:34,PRD00002,sale,0.0,1,,TXN00009485,"Andheri East MIDC, Mumbai",31965.657620364247,0.0
INVT00000049,2025-11-26 12:17:26,PRD00002,purchase,10.0,0,PUR00000047,,"Andheri East MIDC, Mumbai",30885.37,10.0
INVT00023407,2025-11-27 11:55:42,PRD00002,sale,0.0,1,,TXN00013615,"Andheri East MIDC, Mumbai",31981.267981675774,9.0
INVT00000047,2025-11-27 12:16:12,PRD00002,purchase,3.0,0,PUR00000045,,"Andheri East MIDC, Mumbai",32988.81,12.0
INVT00000048,2025-11-27 12:42:08,PRD00002,purchase,2.0,0,PUR00000046,,"Andheri East MIDC, Mumbai",31089.88,14.0
INVT00019078,2025-11-28 20:57:41,PRD00002,sale,0.0,1,,TXN00009426,"Andheri East MIDC, Mumbai",32012.50609657854,13.0
INVT00013481,2025-12-01 16:50:18,PRD00002,sale,0.0,1,,TXN00004038,"Andheri East MIDC, Mumbai",32061.611425306073,12.0
INVT00026772,2025-12-02 18:06:27,PRD00002,sale,0.0,1,,TXN00016872,"Andheri East MIDC, Mumbai",32930.41298592787,11.0
INVT00022178,2025-12-03 13:32:16,PRD00002,sale,0.0,1,,TXN00012419,"Andheri East MIDC, Mumbai",32487.096627492494,10.0
INVT00026673,2025-12-03 20:25:49,PRD00002,sale,0.0,1,,TXN00016775,"Andheri East MIDC, Mumbai",32487.096627492494,9.0
INVT00014717,2025-12-06 12:18:51,PRD00002,sale,0.0,1,,TXN00005234,"Andheri East MIDC, Mumbai",32781.76569340286,8.0
INVT00018817,2025-12-11 10:41:12,PRD00002,sale,0.0,1,,TXN00009172,"Andheri East MIDC, Mumbai",31943.959355945266,7.0
INVT00018703,2025-12-11 15:10:31,PRD00002,sale,0.0,1,,TXN00009060,"Andheri East MIDC, Mumbai",31943.959355945266,6.0
INVT00035593,2025-12-13 17:50:14,PRD00002,sale,0.0,1,,TXN00025386,"Andheri East MIDC, Mumbai",32416.15287847992,5.0
INVT00000050,2025-12-19 04:13:30,PRD00002,purchase,10.0,0,PUR00000048,,"Andheri East MIDC, Mumbai",31680.08,15.0
INVT00018053,2025-12-21 19:22:09,PRD00002,sale,0.0,1,,TXN00008434,"Andheri East MIDC, Mumbai",33320.287259403776,14.0
INVT00023249,2025-12-22 12:11:54,PRD00002,sale,0.0,1,,TXN00013458,"Andheri East MIDC, Mumbai",32677.03570564141,13.0
INVT00010104,2025-12-23 10:22:57,PRD00002,sale,0.0,1,,TXN00000768,"Andheri East MIDC, Mumbai",32527.67034113805,12.0
INVT00030483,2025-12-23 20:59:47,PRD00002,sale,0.0,3,,TXN00020452,"Andheri East MIDC, Mumbai",32527.67034113805,9.0
INVT00015398,2025-12-25 12:28:20,PRD00002,sale,0.0,7,,TXN00005886,"Andheri East MIDC, Mumbai",32508.02061657689,2.0
INVT00017780,2025-12-25 16:53:17,PRD00002,sale,0.0,3,,TXN00008171,"Andheri East MIDC, Mumbai",32508.02061657689,0.0
INVT00027470,2025-12-26 11:46:16,PRD00002,sale,0.0,5,,TXN00017552,"Andheri East MIDC, Mumbai",32937.228210057925,0.0
INVT00028169,2025-12-28 10:00:00,PRD00002,sale,0.0,4,,TXN00018226,"Andheri East MIDC, Mumbai",32829.079842874264,0.0
