transaction_id,invoice_number,business_id,transaction_timestamp,transaction_date,transaction_time,financial_year,month,quarter,week,day_of_week,customer_id,customer_type,customer_location,product_id,sku,product_name,category,brand,quantity,unit,mrp,selling_price_per_unit,gross_item_value,discount_type,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,total_tax,subtotal,total_discount,taxable_amount,invoice_total_tax,invoice_total,payment_method,payment_status,amount_paid,amount_outstanding,payment_date,expected_payment_date,actual_payment_date,days_to_payment,overdue_days,unit_purchase_cost_ref,is_returned,return_date
TXN00000052,INV-202409-000023,BIZ0001,2024-09-08T16:56:49,2024-09-08,16:56:49,FY2024-25,9,3,36,Sunday,CUS000814,retail,Bengaluru,PRD00134,SKU-CAB-00134,Aurex Aux Cables AU418,cables,Aurex,1,pcs,280.0,213.67,213.67,small,3.45,7.37,206.3,12.0,0.0,0.0,24.76,24.76,14503.02,3416.81,11086.21,1983.14,13069.35,UPI,paid,231.06,0.0,2024-09-08,2024-09-08,2024-09-08,0.0,0,125.96035606025504,False,
TXN00000053,INV-202409-000023,BIZ0001,2024-09-08T16:56:49,2024-09-08,16:56:49,FY2024-25,9,3,36,Sunday,CUS000814,retail,Bengaluru,PRD00053,SKU-EAR-00053,Blitzo Tws Earbuds BL635,earbuds,Blitzo,1,pcs,14820.0,14289.35,14289.35,clearance,23.86,3409.44,10879.91,18.0,0.0,0.0,1958.38,1958.38,14503.02,3416.81,11086.21,1983.14,13069.35,UPI,paid,12838.29,0.0,2024-09-08,2024-09-08,2024-09-08,0.0,0,12076.953595167786,False,
TXN00000054,INV-202506-000024,BIZ0001,2025-06-27T18:10:20,2025-06-27,18:10:20,FY2025-26,6,2,26,Friday,CUS000809,corporate,Powai,PRD00012,SKU-FEA-00012,Mistral Dual-Sim Feature Phones MI257,feature_phones,Mistral,3,pcs,1200.0,1207.56,3622.69,small,2.28,82.6,3540.09,18.0,318.61,318.61,0.0,637.22,154940.34,4760.0,150180.34,27032.46,177212.8,credit,paid,4177.31,0.0,2025-08-06,2025-07-27,2025-08-06,40.0,10,1087.939777529658,False,
TXN00000055,INV-202506-000024,BIZ0001,2025-06-27T18:10:20,2025-06-27,18:10:20,FY2025-26,6,2,26,Friday,CUS000809,corporate,Powai,PRD00018,SKU-LAP-00018,Wyvern Business Laptops WY733,laptops,Wyvern,1,pcs,58790.0,45956.03,45956.03,negotiated,3.3,1516.55,44439.48,18.0,3999.55,3999.55,0.0,7999.1,154940.34,4760.0,150180.34,27032.46,177212.8,credit,paid,52438.58,0.0,2025-08-06,2025-07-27,2025-08-06,40.0,10,42778.718657135665,False,
TXN00000056,INV-202506-000024,BIZ0001,2025-06-27T18:10:20,2025-06-27,18:10:20,FY2025-26,6,2,26,Friday,CUS000809,corporate,Powai,PRD00023,SKU-MON-00023,Uplink Gaming Monitors UP947,monitors,Uplink,4,pcs,26900.0,26340.41,105361.62,promotional,3.0,3160.85,102200.77,18.0,9198.07,9198.07,0.0,18396.14,154940.34,4760.0,150180.34,27032.46,177212.8,credit,paid,120596.91,0.0,2025-08-06,2025-07-27,2025-08-06,40.0,10,23252.764912831346,False,
TXN00000057,INV-202502-000025,BIZ0001,2025-02-27T18:47:48,2025-02-27,18:47:48,FY2024-25,2,1,9,Thursday,CUS000993,retail,Vile Parle,PRD00014,SKU-FEA-00014,Lumo Dual-Sim Feature Phones LU893,feature_phones,Lumo,2,pcs,1090.0,913.31,1826.62,none,0.0,0.0,1826.62,18.0,164.4,164.4,0.0,328.8,1826.62,0.0,1826.62,328.8,2155.42,UPI,paid,2155.42,0.0,2025-02-27,2025-02-27,2025-02-27,0.0,0,768.9986685953104,False,
TXN00000058,INV-202606-000026,BIZ0001,2026-06-23T20:22:06,2026-06-23,20:22:06,FY2026-27,6,2,26,Tuesday,CUS000312,retail,Andheri East,PRD00013,SKU-FEA-00013,Lumo Dual-Sim Feature Phones LU645,feature_phones,Lumo,2,pcs,3200.0,2593.84,5187.68,small,2.18,113.09,5074.59,18.0,456.71,456.71,0.0,913.42,26172.3,113.09,26059.21,4690.66,30749.87,cash,paid,5988.01,0.0,2026-06-23,2026-06-23,2026-06-23,0.0,0,2291.7461284190235,False,
TXN00000059,INV-202606-000026,BIZ0001,2026-06-23T20:22:06,2026-06-23,20:22:06,FY2026-27,6,2,26,Tuesday,CUS000312,retail,Andheri East,PRD00165,SKU-UPS-00165,Drift Online Ups Devices DR687,ups_devices,Drift,1,pcs,9750.0,7701.97,7701.97,none,0.0,0.0,7701.97,18.0,693.18,693.18,0.0,1386.36,26172.3,113.09,26059.21,4690.66,30749.87,cash,paid,9088.33,0.0,2026-06-23,2026-06-23,2026-06-23,0.0,0,6984.347897183804,False,
TXN00000060,INV-202606-000026,BIZ0001,2026-06-23T20:22:06,2026-06-23,20:22:06,FY2026-27,6,2,26,Tuesday,CUS000312,retail,Andheri East,PRD00161,SKU-PRI-00161,Aurex All-In-One Printers AU229,printers,Aurex,1,pcs,16890.0,13282.65,13282.65,none,0.0,0.0,13282.65,18.0,1195.44,1195.44,0.0,2390.88,26172.3,113.09,26059.21,4690.66,30749.87,cash,paid,15673.53,0.0,2026-06-23,2026-06-23,2026-06-23,0.0,0,11471.009346253988,False,
TXN00000061,INV-202606-000027,BIZ0001,2026-06-06T11:08:03,2026-06-06,11:08:03,FY2026-27,6,2,23,Saturday,CUS000898,retail,Khar,PRD00021,SKU-TAB-00021,Circuitry Education Tablets CI347,tablets,Circuitry,1,pcs,9070.0,7369.4,7369.4,none,0.0,0.0,7369.4,18.0,663.25,663.25,0.0,1326.5,87324.33,3055.18,84269.15,15168.46,99437.61,UPI,paid,8695.9,0.0,2026-06-06,2026-06-06,2026-06-06,0.0,0,6648.265139188633,False,
TXN00000062,INV-202606-000027,BIZ0001,2026-06-06T11:08:03,2026-06-06,11:08:03,FY2026-27,6,2,23,Saturday,CUS000898,retail,Khar,PRD00003,SKU-SMA-00003,Ionix Budget Smartphones IO781,smartphones,Ionix,1,pcs,56280.0,44531.94,44531.94,small,1.73,770.4,43761.54,18.0,3938.54,3938.54,0.0,7877.08,87324.33,3055.18,84269.15,15168.46,99437.61,UPI,paid,51638.62,0.0,2026-06-06,2026-06-06,2026-06-06,0.0,0,41313.414539669,False,
TXN00000063,INV-202606-000027,BIZ0001,2026-06-06T11:08:03,2026-06-06,11:08:03,FY2026-27,6,2,23,Saturday,CUS000898,retail,Khar,PRD00002,SKU-SMA-00002,Griplex Flagship Smartphones GR281,smartphones,Griplex,1,pcs,45760.0,35422.99,35422.99,promotional,6.45,2284.78,33138.21,18.0,2982.44,2982.44,0.0,5964.88,87324.33,3055.18,84269.15,15168.46,99437.61,UPI,paid,39103.09,0.0,2026-06-06,2026-06-06,2026-06-06,0.0,0,32626.442529414137,False,
TXN00000064,INV-202508-000028,BIZ0001,2025-08-17T17:42:27,2025-08-17,17:42:27,FY2025-26,8,3,33,Sunday,CUS000073,small_business,Ghatkopar,PRD00136,SKU-SMA-00136,Blitzo Fitness Smartwatches BL624,smartwatches,Blitzo,6,pcs,22810.0,18612.53,111675.2,negotiated,8.06,9001.02,102674.18,18.0,9240.68,9240.68,0.0,18481.36,111675.2,9001.02,102674.18,18481.36,121155.54,credit,paid,121155.54,0.0,2025-09-29,2025-09-01,2025-09-29,43.0,28,14511.328096541081,False,
TXN00000065,INV-202602-000029,BIZ0001,2026-02-15T18:05:23,2026-02-15,18:05:23,FY2025-26,2,1,7,Sunday,CUS000200,small_business,Delhi,PRD00120,SKU-CHA-00120,Halo Wireless-Pad Chargers HA699,chargers,Halo,5,pcs,290.0,263.04,1315.2,negotiated,7.82,102.85,1212.35,18.0,0.0,0.0,218.22,218.22,77060.92,2444.49,74616.43,13430.95,88047.38,UPI,paid,1430.57,0.0,2026-02-15,2026-02-15,2026-02-15,0.0,0,177.0490155173862,False,
TXN00000066,INV-202602-000029,BIZ0001,2026-02-15T18:05:23,2026-02-15,18:05:23,FY2025-26,2,1,7,Sunday,CUS000200,small_business,Delhi,PRD00056,SKU-EAR-00056,Lumo Tws Earbuds LU820,earbuds,Lumo,8,pcs,10370.0,8300.49,66403.95,promotional,3.0,1992.12,64411.83,18.0,0.0,0.0,11594.13,11594.13,77060.92,2444.49,74616.43,13430.95,88047.38,UPI,paid,76005.96,0.0,2026-02-15,2026-02-15,2026-02-15,0.0,0,6879.82744071961,False,
TXN00000067,INV-202602-000029,BIZ0001,2026-02-15T18:05:23,2026-02-15,18:05:23,FY2025-26,2,1,7,Sunday,CUS000200,small_business,Delhi,PRD00078,SKU-KEY-00078,Bravado Wireless Keyboards BR740,keyboards,Bravado,2,pcs,3860.0,3120.33,6240.67,negotiated,4.11,256.49,5984.18,18.0,0.0,0.0,1077.15,1077.15,77060.92,2444.49,74616.43,13430.95,88047.38,UPI,paid,7061.33,0.0,2026-02-15,2026-02-15,2026-02-15,0.0,0,2262.901399675955,False,
TXN00000068,INV-202602-000029,BIZ0001,2026-02-15T18:05:23,2026-02-15,18:05:23,FY2025-26,2,1,7,Sunday,CUS000200,small_business,Delhi,PRD00113,SKU-CHA-00113,Corvex Wall Chargers CO836,chargers,Corvex,2,pcs,1570.0,1550.55,3101.1,promotional,3.0,93.03,3008.07,18.0,0.0,0.0,541.45,541.45,77060.92,2444.49,74616.43,13430.95,88047.38,UPI,paid,3549.52,0.0,2026-02-15,2026-02-15,2026-02-15,0.0,0,1036.823550302707,False,
TXN00000069,INV-202509-000030,BIZ0001,2025-09-08T11:12:57,2025-09-08,11:12:57,FY2025-26,9,3,37,Monday,CUS000601,retail,Jogeshwari,PRD00073,SKU-KEY-00073,Bravado Membrane Keyboards BR463,keyboards,Bravado,2,pcs,2180.0,1981.55,3963.1,promotional,3.0,118.89,3844.21,18.0,345.98,345.98,0.0,691.96,3963.1,118.89,3844.21,691.96,4536.17,credit_card,paid,4536.17,0.0,2025-09-08,2025-09-08,2025-09-08,0.0,0,1554.1413389167176,False,
TXN00000070,INV-202412-000031,BIZ0001,2024-12-19T10:41:13,2024-12-19,10:41:13,FY2024-25,12,4,51,Thursday,CUS000945,retail,Malad,PRD00100,SKU-ROU-00100,Ionix Mesh Routers IO526,routers,Ionix,1,pcs,2500.0,2319.19,2319.19,none,0.0,0.0,2319.19,18.0,208.73,208.73,0.0,417.46,2319.19,0.0,2319.19,417.46,2736.65,cash,paid,2736.65,0.0,2024-12-19,2024-12-19,2024-12-19,0.0,0,2008.8826921140442,False,
TXN00000071,INV-202510-000032,BIZ0001,2025-10-21T17:27:51,2025-10-21,17:27:51,FY2025-26,10,4,43,Tuesday,CUS000417,retail,Surat,PRD00075,SKU-KEY-00075,Aurex Membrane Keyboards AU855,keyboards,Aurex,2,pcs,840.0,765.17,1530.33,promotional,12.02,183.95,1346.38,18.0,0.0,0.0,242.35,242.35,1530.33,183.95,1346.38,242.35,1588.73,credit_card,paid,1588.73,0.0,2025-10-21,2025-10-21,2025-10-21,0.0,0,659.5632255587362,False,
TXN00000072,INV-202503-000033,BIZ0001,2025-03-11T12:31:01,2025-03-11,12:31:01,FY2024-25,3,1,11,Tuesday,CUS000952,retail,Malad,PRD00161,SKU-PRI-00161,Aurex All-In-One Printers AU229,printers,Aurex,1,pcs,16890.0,13039.35,13039.35,none,0.0,0.0,13039.35,18.0,1173.54,1173.54,0.0,2347.08,13039.35,0.0,13039.35,2347.08,15386.43,debit_card,paid,15386.43,0.0,2025-03-11,2025-03-11,2025-03-11,0.0,0,10918.772501368763,False,
TXN00000073,INV-202604-000034,BIZ0001,2026-04-01T11:39:38,2026-04-01,11:39:38,FY2026-27,4,2,14,Wednesday,CUS000994,small_business,Ghatkopar,PRD00029,SKU-TEL-00029,Novak Smart Televisions NO497,televisions,Novak,1,pcs,13970.0,11564.29,11564.29,negotiated,8.98,1038.47,10525.82,18.0,947.32,947.32,0.0,1894.64,37527.37,3650.05,33877.32,5953.6,39830.92,bank_transfer,paid,12420.46,0.0,2026-04-02,2026-04-01,2026-04-02,1.0,0,10637.691634910816,False,
TXN00000074,INV-202604-000034,BIZ0001,2026-04-01T11:39:38,2026-04-01,11:39:38,FY2026-27,4,2,14,Wednesday,CUS000994,small_business,Ghatkopar,PRD00170,SKU-STO-00170,Orbex Memory-Card Storage Devices OR597,storage_devices,Orbex,2,pcs,1420.0,1317.41,2634.81,negotiated,8.72,229.76,2405.05,12.0,144.3,144.3,0.0,288.6,37527.37,3650.05,33877.32,5953.6,39830.92,bank_transfer,paid,2693.65,0.0,2026-04-02,2026-04-01,2026-04-02,1.0,0,1212.5422511315062,False,
TXN00000075,INV-202604-000034,BIZ0001,2026-04-01T11:39:38,2026-04-01,11:39:38,FY2026-27,4,2,14,Wednesday,CUS000994,small_business,Ghatkopar,PRD00025,SKU-TEL-00025,Uplink Led Televisions UP181,televisions,Uplink,1,pcs,29640.0,23328.27,23328.27,promotional,10.21,2381.82,20946.45,18.0,1885.18,1885.18,0.0,3770.36,37527.37,3650.05,33877.32,5953.6,39830.92,bank_transfer,paid,24716.81,0.0,2026-04-02,2026-04-01,2026-04-02,1.0,0,20003.13429722657,False,
TXN00000076,INV-202603-000035,BIZ0001,2026-03-13T19:26:20,2026-03-13,19:26:20,FY2025-26,3,1,11,Friday,CUS000111,retail,Andheri West,PRD00086,SKU-MIC-00086,Corvex Wireless Mice CO943,mice,Corvex,1,pcs,250.0,233.66,233.66,promotional,11.99,28.02,205.64,18.0,18.51,18.51,0.0,37.02,27229.23,28.02,27201.21,4896.22,32097.43,cash,paid,242.66,0.0,2026-03-13,2026-03-13,2026-03-13,0.0,0,174.78538702007504,False,
TXN00000077,INV-202603-000035,BIZ0001,2026-03-13T19:26:20,2026-03-13,19:26:20,FY2025-26,3,1,11,Friday,CUS000111,retail,Andheri West,PRD00023,SKU-MON-00023,Uplink Gaming Monitors UP947,monitors,Uplink,1,pcs,26900.0,26995.57,26995.57,none,0.0,0.0,26995.57,18.0,2429.6,2429.6,0.0,4859.2,27229.23,28.02,27201.21,4896.22,32097.43,cash,paid,31854.77,0.0,2026-03-13,2026-03-13,2026-03-13,0.0,0,23715.520062137537,False,
TXN00000078,INV-202502-000036,BIZ0001,2025-02-17T16:39:58,2025-02-17,16:39:58,FY2024-25,2,1,8,Monday,CUS000688,small_business,Ahmedabad,PRD00175,SKU-ACC-00175,Delta Wave Screen-Guards Accessories DE329,accessories,Delta Wave,3,pcs,1550.0,1176.07,3528.22,none,0.0,0.0,3528.22,12.0,0.0,0.0,423.39,423.39,8015.18,0.0,8015.18,1231.04,9246.22,bank_transfer,paid,3951.61,0.0,2025-02-17,2025-02-17,2025-02-17,0.0,0,818.5941280705144,False,
TXN00000079,INV-202502-000036,BIZ0001,2025-02-17T16:39:58,2025-02-17,16:39:58,FY2024-25,2,1,8,Monday,CUS000688,small_business,Ahmedabad,PRD00167,SKU-UPS-00167,Novak Line-Interactive Ups Devices NO704,ups_devices,Novak,1,pcs,4670.0,4486.96,4486.96,none,0.0,0.0,4486.96,18.0,0.0,0.0,807.65,807.65,8015.18,0.0,8015.18,1231.04,9246.22,bank_transfer,paid,5294.61,0.0,2025-02-17,2025-02-17,2025-02-17,0.0,0,3991.538255406022,False,
TXN00000080,INV-202503-000037,BIZ0001,2025-03-10T11:26:07,2025-03-10,11:26:07,FY2024-25,3,1,11,Monday,CUS000093,small_business,Delhi,PRD00020,SKU-TAB-00020,Aurex Consumer Tablets AU713,tablets,Aurex,2,pcs,24590.0,21578.73,43157.46,none,0.0,0.0,43157.46,18.0,0.0,0.0,7768.34,7768.34,72975.91,4084.69,68891.22,12400.41,81291.63,credit,paid,50925.8,0.0,2025-04-30,2025-03-25,2025-04-30,51.0,36,18750.175364067258,False,
TXN00000081,INV-202503-000037,BIZ0001,2025-03-10T11:26:07,2025-03-10,11:26:07,FY2024-25,3,1,11,Monday,CUS000093,small_business,Delhi,PRD00086,SKU-MIC-00086,Corvex Wireless Mice CO943,mice,Corvex,2,pcs,250.0,230.29,460.58,promotional,3.74,17.23,443.35,18.0,0.0,0.0,79.8,79.8,72975.91,4084.69,68891.22,12400.41,81291.63,credit,paid,523.15,0.0,2025-04-30,2025-03-25,2025-04-30,51.0,36,171.47730881118994,False,
TXN00000082,INV-202503-000037,BIZ0001,2025-03-10T11:26:07,2025-03-10,11:26:07,FY2024-25,3,1,11,Monday,CUS000093,small_business,Delhi,PRD00108,SKU-POW-00108,Pulsar Compact Power Banks PU783,power_banks,Pulsar,5,pcs,1980.0,1555.83,7779.14,negotiated,12.37,962.28,6816.86,18.0,0.0,0.0,1227.03,1227.03,72975.91,4084.69,68891.22,12400.41,81291.63,credit,paid,8043.89,0.0,2025-04-30,2025-03-25,2025-04-30,51.0,36,1290.2740383128182,False,
TXN00000083,INV-202503-000037,BIZ0001,2025-03-10T11:26:07,2025-03-10,11:26:07,FY2024-25,3,1,11,Monday,CUS000093,small_business,Delhi,PRD00020,SKU-TAB-00020,Aurex Consumer Tablets AU713,tablets,Aurex,1,pcs,24590.0,21578.73,21578.73,clearance,14.39,3105.18,18473.55,18.0,0.0,0.0,3325.24,3325.24,72975.91,4084.69,68891.22,12400.41,81291.63,credit,paid,21798.79,0.0,2025-04-30,2025-03-25,2025-04-30,51.0,36,18750.175364067258,False,
TXN00000084,INV-202409-000038,BIZ0001,2024-09-15T19:37:38,2024-09-15,19:37:38,FY2024-25,9,3,37,Sunday,CUS000950,retail,Andheri West,PRD00102,SKU-POW-00102,Pulsar Compact Power Banks PU283,power_banks,Pulsar,1,pcs,2470.0,1869.37,1869.37,none,0.0,0.0,1869.37,18.0,168.24,168.24,0.0,336.48,30436.6,1993.93,28442.67,5119.66,33562.33,credit_card,paid,2205.85,0.0,2024-09-15,2024-09-15,2024-09-15,0.0,0,1529.5671905134768,False,
TXN00000085,INV-202409-000038,BIZ0001,2024-09-15T19:37:38,2024-09-15,19:37:38,FY2024-25,9,3,37,Sunday,CUS000950,retail,Andheri West,PRD00102,SKU-POW-00102,Pulsar Compact Power Banks PU283,power_banks,Pulsar,1,pcs,2470.0,1869.37,1869.37,none,0.0,0.0,1869.37,18.0,168.24,168.24,0.0,336.48,30436.6,1993.93,28442.67,5119.66,33562.33,credit_card,paid,2205.85,0.0,2024-09-15,2024-09-15,2024-09-15,0.0,0,1529.5671905134768,False,
TXN00000086,INV-202409-000038,BIZ0001,2024-09-15T19:37:38,2024-09-15,19:37:38,FY2024-25,9,3,37,Sunday,CUS000950,retail,Andheri West,PRD00021,SKU-TAB-00021,Circuitry Education Tablets CI347,tablets,Circuitry,1,pcs,9070.0,6868.75,6868.75,small,2.99,205.38,6663.37,18.0,599.7,599.7,0.0,1199.4,30436.6,1993.93,28442.67,5119.66,33562.33,credit_card,paid,7862.77,0.0,2024-09-15,2024-09-15,2024-09-15,0.0,0,6206.550184088954,False,
TXN00000087,INV-202409-000038,BIZ0001,2024-09-15T19:37:38,2024-09-15,19:37:38,FY2024-25,9,3,37,Sunday,CUS000950,retail,Andheri West,PRD00043,SKU-HEA-00043,Jetstream Wired Headphones JE796,headphones,Jetstream,2,pcs,2170.0,2096.25,4192.5,clearance,23.27,975.59,3216.91,18.0,289.52,289.52,0.0,579.04,30436.6,1993.93,28442.67,5119.66,33562.33,credit_card,paid,3795.95,0.0,2024-09-15,2024-09-15,2024-09-15,0.0,0,1763.8745620091252,False,
TXN00000088,INV-202409-000038,BIZ0001,2024-09-15T19:37:38,2024-09-15,19:37:38,FY2024-25,9,3,37,Sunday,CUS000950,retail,Andheri West,PRD00029,SKU-TEL-00029,Novak Smart Televisions NO497,televisions,Novak,1,pcs,13970.0,10979.24,10979.24,small,4.8,527.0,10452.24,18.0,940.7,940.7,0.0,1881.4,30436.6,1993.93,28442.67,5119.66,33562.33,credit_card,paid,12333.64,0.0,2024-09-15,2024-09-15,2024-09-15,0.0,0,10141.059443875529,False,
TXN00000089,INV-202409-000038,BIZ0001,2024-09-15T19:37:38,2024-09-15,19:37:38,FY2024-25,9,3,37,Sunday,CUS000950,retail,Andheri West,PRD00107,SKU-POW-00107,Pulsar Compact Power Banks PU409,power_banks,Pulsar,2,pcs,2620.0,2328.68,4657.37,promotional,6.14,285.96,4371.41,18.0,393.43,393.43,0.0,786.86,30436.6,1993.93,28442.67,5119.66,33562.33,credit_card,paid,5158.27,0.0,2024-09-15,2024-09-15,2024-09-15,0.0,0,1820.7143510477736,False,
TXN00000090,INV-202602-000039,BIZ0001,2026-02-26T17:30:10,2026-02-26,17:30:10,FY2025-26,2,1,9,Thursday,CUS000696,retail,Kandivali,PRD00041,SKU-HEA-00041,Kyra Wired Headphones KY458,headphones,Kyra,2,pcs,1990.0,1823.72,3647.44,clearance,15.44,563.16,3084.28,18.0,277.59,277.59,0.0,555.18,77235.19,563.16,76672.03,13800.98,90473.01,UPI,paid,3639.46,0.0,2026-02-26,2026-02-26,2026-02-26,0.0,0,1399.2038511479814,False,
TXN00000091,INV-202602-000039,BIZ0001,2026-02-26T17:30:10,2026-02-26,17:30:10,FY2025-26,2,1,9,Thursday,CUS000696,retail,Kandivali,PRD00026,SKU-TEL-00026,Uplink Led Televisions UP956,televisions,Uplink,1,pcs,73640.0,73587.75,73587.75,none,0.0,0.0,73587.75,18.0,6622.9,6622.9,0.0,13245.8,77235.19,563.16,76672.03,13800.98,90473.01,UPI,paid,86833.55,0.0,2026-02-26,2026-02-26,2026-02-26,0.0,0,67997.18346428227,False,
TXN00000092,INV-202503-000040,BIZ0001,2025-03-14T19:10:38,2025-03-14,19:10:38,FY2024-25,3,1,11,Friday,CUS000006,small_business,Ghatkopar,PRD00161,SKU-PRI-00161,Aurex All-In-One Printers AU229,printers,Aurex,1,pcs,16890.0,12829.28,12829.28,negotiated,13.76,1765.31,11063.97,18.0,995.76,995.76,0.0,1991.52,15646.99,1787.65,13859.34,2451.34,16310.68,bank_transfer,paid,13055.49,0.0,2025-03-14,2025-03-14,2025-03-14,0.0,0,10865.398261716586,False,
TXN00000093,INV-202503-000040,BIZ0001,2025-03-14T19:10:38,2025-03-14,19:10:38,FY2024-25,3,1,11,Friday,CUS000006,small_business,Ghatkopar,PRD00064,SKU-SPE-00064,Uplink Home Speakers UP302,speakers,Uplink,1,pcs,2700.0,2072.91,2072.91,none,0.0,0.0,2072.91,18.0,186.56,186.56,0.0,373.12,15646.99,1787.65,13859.34,2451.34,16310.68,bank_transfer,paid,2446.03,0.0,2025-03-14,2025-03-14,2025-03-14,0.0,0,1676.3827619832018,False,
TXN00000094,INV-202503-000040,BIZ0001,2025-03-14T19:10:38,2025-03-14,19:10:38,FY2024-25,3,1,11,Friday,CUS000006,small_business,Ghatkopar,PRD00125,SKU-CAB-00125,Mistral Hdmi Cables MI596,cables,Mistral,4,pcs,200.0,186.2,744.8,promotional,3.0,22.34,722.46,12.0,43.35,43.35,0.0,86.7,15646.99,1787.65,13859.34,2451.34,16310.68,bank_transfer,paid,809.16,0.0,2025-03-14,2025-03-14,2025-03-14,0.0,0,118.9109416729105,False,
TXN00000095,INV-202411-000041,BIZ0001,2024-11-03T17:46:43,2024-11-03,17:46:43,FY2024-25,11,4,44,Sunday,CUS000732,retail,Indore,PRD00144,SKU-WEB-00144,Zenith 4K Webcams ZE824,webcams,Zenith,1,pcs,2700.0,2104.82,2104.82,small,1.07,22.52,2082.3,18.0,0.0,0.0,374.81,374.81,7213.24,22.52,7190.72,1278.63,8469.35,cash,paid,2457.11,0.0,2024-11-03,2024-11-03,2024-11-03,0.0,0,1790.0497317563522,False,
TXN00000096,INV-202411-000041,BIZ0001,2024-11-03T17:46:43,2024-11-03,17:46:43,FY2024-25,11,4,44,Sunday,CUS000732,retail,Indore,PRD00176,SKU-ACC-00176,Delta Wave Bags Accessories DE138,accessories,Delta Wave,1,pcs,340.0,261.45,261.45,none,0.0,0.0,261.45,12.0,0.0,0.0,31.37,31.37,7213.24,22.52,7190.72,1278.63,8469.35,cash,paid,292.82,0.0,2024-11-03,2024-11-03,2024-11-03,0.0,0,191.148514859412,False,
TXN00000097,INV-202411-000041,BIZ0001,2024-11-03T17:46:43,2024-11-03,17:46:43,FY2024-25,11,4,44,Sunday,CUS000732,retail,Indore,PRD00013,SKU-FEA-00013,Lumo Dual-Sim Feature Phones LU645,feature_phones,Lumo,2,pcs,3200.0,2423.48,4846.97,none,0.0,0.0,4846.97,18.0,0.0,0.0,872.45,872.45,7213.24,22.52,7190.72,1278.63,8469.35,cash,paid,5719.42,0.0,2024-11-03,2024-11-03,2024-11-03,0.0,0,2099.427786167678,False,
TXN00000098,INV-202409-000042,BIZ0001,2024-09-06T20:58:47,2024-09-06,20:58:47,FY2024-25,9,3,36,Friday,CUS000359,retail,Bandra West,PRD00102,SKU-POW-00102,Pulsar Compact Power Banks PU283,power_banks,Pulsar,1,pcs,2470.0,1870.23,1870.23,small,0.85,15.9,1854.33,18.0,166.89,166.89,0.0,333.78,101219.27,15.9,101203.37,18216.6,119419.97,credit_card,paid,2188.11,0.0,2024-09-06,2024-09-06,2024-09-06,0.0,0,1570.3796452467113,False,
TXN00000099,INV-202409-000042,BIZ0001,2024-09-06T20:58:47,2024-09-06,20:58:47,FY2024-25,9,3,36,Friday,CUS000359,retail,Bandra West,PRD00015,SKU-LAP-00015,Fintor Business Laptops FI924,laptops,Fintor,1,pcs,131600.0,99349.04,99349.04,none,0.0,0.0,99349.04,18.0,8941.41,8941.41,0.0,17882.82,101219.27,15.9,101203.37,18216.6,119419.97,credit_card,paid,117231.86,0.0,2024-09-06,2024-09-06,2024-09-06,0.0,0,87053.38216307358,False,
TXN00000100,INV-202410-000043,BIZ0001,2024-10-25T13:33:33,2024-10-25,13:33:33,FY2024-25,10,4,43,Friday,CUS000814,retail,Bengaluru,PRD00176,SKU-ACC-00176,Delta Wave Bags Accessories DE138,accessories,Delta Wave,1,pcs,340.0,258.26,258.26,promotional,14.89,38.45,219.81,12.0,0.0,0.0,26.38,26.38,80438.89,8846.44,71592.45,12853.25,84445.7,cash,paid,246.19,0.0,2024-10-25,2024-10-25,2024-10-25,0.0,0,189.5862252058091,False,
TXN00000101,INV-202410-000043,BIZ0001,2024-10-25T13:33:33,2024-10-25,13:33:33,FY2024-25,10,4,43,Friday,CUS000814,retail,Bengaluru,PRD00002,SKU-SMA-00002,Griplex Flagship Smartphones GR281,smartphones,Griplex,1,pcs,45760.0,34216.57,34216.57,promotional,5.52,1888.75,32327.82,18.0,0.0,0.0,5819.01,5819.01,80438.89,8846.44,71592.45,12853.25,84445.7,cash,paid,38146.83,0.0,2024-10-25,2024-10-25,2024-10-25,0.0,0,31141.307089750557,True,2024-10-30
TXN00000102,INV-202410-000043,BIZ0001,2024-10-25T13:33:33,2024-10-25,13:33:33,FY2024-25,10,4,43,Friday,CUS000814,retail,Bengaluru,PRD00134,SKU-CAB-00134,Aurex Aux Cables AU418,cables,Aurex,1,pcs,280.0,212.62,212.62,clearance,21.11,44.88,167.74,12.0,0.0,0.0,20.13,20.13,80438.89,8846.44,71592.45,12853.25,84445.7,cash,paid,187.87,0.0,2024-10-25,2024-10-25,2024-10-25,0.0,0,124.6042190781002,False,
TXN00000103,INV-202410-000043,BIZ0001,2024-10-25T13:33:33,2024-10-25,13:33:33,FY2024-25,10,4,43,Friday,CUS000814,retail,Bengaluru,PRD00134,SKU-CAB-00134,Aurex Aux Cables AU418,cables,Aurex,1,pcs,280.0,212.62,212.62,clearance,20.48,43.54,169.08,12.0,0.0,0.0,20.29,20.29,80438.89,8846.44,71592.45,12853.25,84445.7,cash,paid,189.37,0.0,2024-10-25,2024-10-25,2024-10-25,0.0,0,124.6042190781002,False,
